Sale Date,ticketsSold,cash,check,creditCard,misc,total,weekday,avgTkt,7D_avg,14D_avg,30D_avg,60D_avg,90D_avg,7D_tot,14D_tot,30D_tot,60D_tot,90D_tot
2019-05-22,17,80.0,0,65.0,1662.0,1807.0,Wednesday,106.29,1353.0714285714287,1261.6671428571433,1223.5529999999997,1193.1494999999993,1176.9363333333336,9471.5,17663.340000000007,36706.58999999999,71588.96999999996,105924.27000000002
2019-05-23,22,427.5,0,0.0,1473.5,1901.0,Thursday,86.41,1514.357142857143,1355.8457142857148,1250.6696666666662,1202.416166666666,1185.0296666666668,10600.5,18981.840000000007,37520.08999999999,72144.96999999996,106652.67000000001
2019-05-24,13,125.0,0,0.0,555.0,680.0,Friday,52.31,1517.5714285714287,1322.613571428572,1242.886333333333,1187.0078333333327,1184.3074444444446,10623.0,18516.590000000007,37286.58999999999,71220.46999999996,106587.67000000001
2019-05-25,22,120.0,0,0.0,1373.5,1493.5,Saturday,67.89,1467.5,1307.8278571428577,1263.5196666666664,1192.6743333333327,1193.1352222222224,10272.5,18309.590000000007,37905.58999999999,71560.45999999996,107382.17000000001
2019-05-26,20,218.88,0,0.0,2471.12,2690.0,Sunday,134.5,1555.642857142857,1454.3750000000005,1307.836333333333,1220.007666666666,1217.301888888889,10889.5,20361.250000000007,39235.08999999999,73200.45999999996,109557.17000000001
2019-05-27,21,320.0,0,0.0,1267.75,1587.75,Monday,75.61,1662.4642857142858,1468.5714285714291,1299.5446666666662,1224.170166666666,1225.915777777778,11637.25,20560.000000000007,38986.33999999999,73450.20999999996,110332.42000000001
2019-05-28,16,329.0,0,0.0,840.0,1169.0,Tuesday,73.06,1618.3214285714287,1439.6071428571433,1298.111333333333,1224.320166666666,1231.5157777777779,11328.25,20154.500000000007,38943.33999999999,73459.20999999996,110836.42000000001
2019-05-29,6,85.0,0,0.0,345.0,430.0,Wednesday,71.67,1421.607142857143,1387.3392857142862,1258.2446666666663,1209.0618333333327,1224.804666666667,9951.25,19422.750000000007,37747.33999999999,72543.70999999996,110232.42000000001
2019-05-30,14,60.0,0,0.0,698.5,758.5,Thursday,54.18,1258.392857142857,1386.3750000000005,1253.5196666666664,1206.520166666666,1220.8324444444445,8808.75,19409.250000000007,37605.58999999999,72391.20999999996,109874.92000000001
2019-05-31,19,70.0,0,0.0,1422.0,1492.0,Friday,78.53,1374.392857142857,1445.9821428571433,1258.4529999999997,1208.8368333333326,1215.6991111111113,9620.75,20243.750000000007,37753.58999999999,72530.20999999996,109412.92000000001
2019-06-01,18,55.0,0,65.0,995.5,1115.5,Saturday,61.97,1320.392857142857,1393.9464285714291,1252.7946666666662,1211.820166666666,1214.0935555555557,9242.75,19515.250000000007,37583.83999999999,72709.20999999996,109268.42000000001
2019-06-02,16,215.0,0,0.0,849.0,1064.0,Sunday,66.5,1088.107142857143,1321.8750000000005,1255.6946666666663,1211.810166666666,1215.076888888889,7616.75,18506.250000000007,37670.83999999999,72708.60999999996,109356.92000000001
2019-06-03,17,0.0,0,130.0,988.85,1118.85,Monday,65.81,1021.1214285714286,1341.7928571428577,1236.4229999999995,1219.3243333333328,1212.4030000000002,7147.85,18785.100000000006,37092.68999999999,73159.45999999996,109116.27000000002
2019-06-04,13,135.0,0,105.0,1044.0,1284.0,Tuesday,98.77,1037.55,1327.9357142857148,1221.2896666666663,1222.0618333333327,1208.7780000000002,7262.85,18591.100000000006,36638.68999999999,73323.70999999996,108790.02000000002
2019-06-05,12,415.0,0,0.0,514.5,929.5,Wednesday,77.46,1108.9071428571428,1265.2571428571432,1226.356333333333,1217.3034999999993,1207.3824444444447,7762.35,17713.600000000006,36790.68999999999,73038.20999999996,108664.42000000001
2019-06-06,15,150.0,0,0.0,1519.0,1669.0,Thursday,111.27,1238.9785714285715,1248.6857142857148,1269.7396666666662,1224.670166666666,1212.5491111111112,8672.85,17481.600000000006,38092.18999999999,73480.20999999996,109129.42000000001
2019-06-07,15,90.0,0,40.0,769.0,899.0,Friday,59.93,1154.2642857142857,1264.3285714285719,1264.8313333333329,1223.4868333333327,1207.9713333333334,8079.85,17700.600000000006,37944.93999999999,73409.20999999996,108717.42000000001
2019-06-08,16,130.0,0,65.0,1378.0,1573.0,Saturday,98.31,1219.6214285714286,1270.0071428571432,1297.8479999999995,1232.1618333333327,1206.7952222222223,8537.35,17780.100000000006,38935.43999999999,73929.70999999996,108611.57
2019-06-09,18,210.0,0,90.0,1074.0,1374.0,Sunday,76.33,1263.9071428571428,1176.0071428571432,1305.4729999999995,1234.4868333333327,1208.2785555555556,8847.35,16464.100000000006,39164.18999999999,74069.20999999996,108745.07
2019-06-10,16,229.0,0,105.0,725.5,1059.5,Monday,66.22,1255.4285714285713,1138.2750000000003,1284.106333333333,1236.9118333333327,1206.050777777778,8788.0,15935.850000000006,38523.18999999999,74214.70999999996,108544.57
2019-06-11,16,259.0,0,0.0,726.0,985.0,Tuesday,61.56,1212.7142857142858,1125.1321428571432,1295.6616666666664,1228.6784999999993,1207.573,8489.0,15751.850000000006,38869.84999999999,73720.70999999996,108681.57
2019-06-12,13,165.0,0,0.0,470.5,635.5,Wednesday,48.88,1170.7142857142858,1139.8107142857148,1270.5449999999996,1207.4243333333327,1206.411888888889,8195.0,15957.350000000006,38116.34999999999,72445.45999999996,108577.07
2019-06-13,20,80.0,0,0.0,1896.25,1976.25,Thursday,98.81,1214.607142857143,1226.7928571428577,1283.9366666666663,1217.9659999999994,1212.5702222222224,8502.25,17175.100000000006,38518.09999999999,73077.95999999996,109131.32
2019-06-14,16,120.0,0,130.0,539.5,789.5,Friday,49.34,1198.9642857142858,1176.614285714286,1271.528333333333,1201.640166666666,1206.3980000000001,8392.75,16472.600000000006,38145.84999999999,72098.40999999996,108575.82
2019-06-15,22,196.67,0,115.0,1806.33,2118.0,Saturday,96.27,1276.8214285714287,1248.221428571429,1316.3949999999998,1209.5689999999993,1213.1535555555556,8937.75,17475.100000000006,39491.84999999999,72574.13999999996,109183.82
2019-06-16,25,495.0,0,185.0,1473.75,2153.75,Sunday,86.15,1388.2142857142858,1326.0607142857148,1366.2699999999998,1231.2864999999993,1227.9396666666667,9717.5,18564.850000000006,40988.09999999999,73877.18999999996,110514.57
2019-06-17,20,265.0,0,95.0,820.0,1180.0,Monday,59.0,1405.4285714285713,1330.428571428572,1344.1366666666663,1227.1614999999993,1231.8341111111113,9838.0,18626.000000000007,40324.09999999999,73629.68999999996,110865.07
2019-06-18,18,195.0,0,65.0,715.0,975.0,Tuesday,54.17,1404.0,1308.3571428571433,1307.5366666666664,1228.2448333333327,1227.5452222222223,9828.0,18317.000000000007,39226.09999999999,73694.68999999996,110479.07
2019-06-19,17,35.0,0,65.0,990.0,1090.0,Wednesday,64.12,1468.9285714285713,1319.8214285714291,1315.8699999999997,1228.9948333333327,1233.3285555555556,10282.5,18477.500000000007,39476.09999999999,73739.68999999996,110999.57
2019-06-20,15,235.0,0,120.0,652.5,1007.5,Thursday,67.17,1330.5357142857142,1272.5714285714291,1300.1866666666663,1237.1698333333327,1230.300777777778,9313.75,17816.000000000007,39005.59999999999,74230.18999999996,110727.07
2019-06-21,25,275.0,0,0.0,1514.75,1789.75,Friday,71.59,1473.4285714285713,1336.1964285714291,1299.6116666666665,1261.5823333333326,1228.636888888889,10314.0,18706.750000000007,38988.34999999999,75694.93999999996,110577.32
2019-06-22,20,355.0,0,225.0,1200.0,1780.0,Saturday,89.0,1425.142857142857,1350.9821428571433,1295.5783333333331,1273.1239999999993,1233.4702222222222,9976.0,18913.750000000007,38867.34999999999,76387.43999999996,111012.32
2019-06-23,12,90.0,0,65.0,716.0,871.0,Sunday,72.58,1241.892857142857,1315.053571428572,1301.9449999999997,1272.415666666666,1225.3202222222224,8693.25,18410.750000000007,39058.34999999999,76344.93999999996,110278.82
2019-06-24,22,65.0,0,40.0,1005.0,1110.0,Monday,50.45,1231.892857142857,1318.660714285715,1289.1616666666664,1276.340666666666,1224.836777777778,8623.25,18461.250000000007,38674.84999999999,76580.43999999996,110235.31000000001
2019-06-25,16,135.0,0,50.0,791.0,976.0,Tuesday,61.0,1232.0357142857142,1318.0178571428576,1232.028333333333,1269.9323333333327,1224.0145555555557,8624.25,18452.250000000007,36960.84999999999,76195.93999999996,110161.31000000001
2019-06-26,17,395.0,0,50.0,1115.5,1560.5,Wednesday,91.79,1299.25,1384.0892857142862,1231.1199999999997,1265.3323333333326,1226.486777777778,9094.75,19377.250000000007,36933.59999999999,75919.93999999996,110383.81000000001
2019-06-27,10,92.0,0,65.0,420.0,577.0,Thursday,57.7,1237.75,1284.1428571428576,1211.3866666666663,1254.7489999999993,1220.0090000000002,8664.25,17978.000000000007,36341.59999999999,75284.93999999996,109800.81000000001
2019-06-28,13,168.0,0,65.0,455.0,688.0,Friday,52.92,1080.357142857143,1276.8928571428576,1219.9866666666665,1239.115666666666,1212.7034444444446,7562.5,17876.500000000007,36599.59999999999,74346.93999999996,109143.31000000001
2019-06-29,16,265.0,0,65.0,935.0,1265.0,Saturday,79.06,1006.7857142857143,1215.9642857142862,1236.8699999999997,1245.1948333333326,1216.636777777778,7047.5,17023.500000000007,37106.09999999999,74711.68999999996,109497.31000000001
2019-06-30,13,200.0,0,0.0,535.0,735.0,Sunday,56.54,987.3571428571429,1114.6250000000005,1211.6366666666663,1235.0448333333327,1209.7701111111112,6911.5,15604.750000000007,36349.09999999999,74102.68999999996,108879.31000000001
2019-07-01,19,0.0,0,40.0,1154.5,1194.5,Monday,62.87,999.4285714285714,1115.660714285715,1214.2699999999998,1233.5323333333326,1212.636777777778,6996.0,15619.250000000007,36428.09999999999,74011.93999999996,109137.31000000001
2019-07-02,8,40.0,0,50.0,285.0,375.0,Tuesday,46.88,913.5714285714286,1072.803571428572,1191.303333333333,1223.4989999999993,1204.9745555555555,6395.0,15019.250000000007,35739.09999999999,73409.93999999996,108447.71
2019-07-03,10,55.0,0,65.0,261.0,381.0,Wednesday,38.1,745.0714285714286,1022.1607142857148,1166.708333333333,1201.565666666666,1201.7856666666667,5215.5,14310.250000000007,35001.24999999999,72093.93999999996,108160.71
2019-07-04,15,65.0,0,20.0,335.0,420.0,Thursday,28.0,722.6428571428571,980.1964285714291,1137.908333333333,1179.5989999999993,1194.0106666666668,5058.5,13722.750000000007,34137.24999999999,70775.93999999996,107460.96
2019-07-05,17,165.0,0,95.0,933.0,1193.0,Friday,70.18,794.7857142857143,937.5714285714291,1146.6916666666664,1186.5239999999992,1193.7662222222223,5563.5,13126.000000000007,34400.74999999999,71191.43999999996,107438.96
2019-07-06,22,330.46,0,200.0,893.54,1424.0,Saturday,64.73,817.5,912.1428571428577,1138.5249999999999,1204.1323333333326,1195.9551111111111,5722.5,12770.000000000007,34155.74999999999,72247.93999999996,107635.96
2019-07-07,22,250.0,0,209.0,1638.0,2097.0,Sunday,95.32,1012.0714285714286,999.7142857142862,1178.458333333333,1221.6448333333326,1208.4773333333335,7084.5,13996.000000000007,35353.74999999999,73298.68999999996,108762.96
2019-07-08,10,65.0,0,65.0,464.0,594.0,Monday,59.4,926.2857142857143,962.8571428571433,1145.8249999999998,1221.8364999999992,1203.382888888889,6484.0,13480.000000000007,34374.74999999999,73310.18999999996,108304.46
2019-07-09,11,115.0,0,0.0,825.0,940.0,Tuesday,85.45,1007.0,960.2857142857148,1131.3583333333331,1218.415666666666,1200.1106666666667,7049.0,13444.000000000007,33940.74999999999,73104.93999999996,108009.96
2019-07-10,11,170.0,0,0.0,640.7,810.7,Wednesday,73.7,1068.3857142857144,906.728571428572,1123.0649999999996,1203.585666666666,1198.962888888889,7478.7,12694.200000000008,33691.94999999999,72215.13999999996,107906.66
2019-07-11,7,185.0,0,0.0,540.0,725.0,Thursday,103.57,1111.957142857143,917.3000000000005,1114.398333333333,1205.0299999999993,1190.5851111111112,7783.700000000001,12842.200000000008,33431.94999999999,72301.79999999996,107152.66
2019-07-12,13,90.0,0,65.0,600.0,755.0,Friday,58.08,1049.3857142857144,922.0857142857149,1118.3816666666664,1194.4633333333327,1177.7434444444445,7345.700000000001,12909.200000000008,33551.44999999999,71667.79999999996,105996.91
2019-07-13,14,40.0,0,65.0,755.0,860.0,Saturday,61.43,968.8142857142858,893.1571428571434,1081.173333333333,1182.5549999999994,1172.3684444444445,6781.700000000001,12504.200000000008,32435.19999999999,70953.29999999996,105513.16
